Station Number,Sample Type,Sample ID,Sample Date,Statutory Class,Attained Class,Report,Final Determination
S-813,MACROINVERTEBRATE,2496,8/18/2016,AA,No,View,B
S-813,MACROINVERTEBRATE,2558,8/8/2017,AA,Yes,View,A
S-814,MACROINVERTEBRATE,1547,8/8/2006,B,No,View,NA
S-814,MACROINVERTEBRATE,2028,8/10/2011,B,No,View,NA
S-815,ALGAE,SA-815-2006,7/12/2006,--,--,Report,
S-815,ALGAE,SA-815-2006R (564),7/12/2006,B,Yes,,B
S-815,ALGAE,SA-815-2011,6/30/2011,--,--,,
S-815,ALGAE,SA-815-2011R (1072),6/30/2011,B,Yes,,B
S-815,ALGAE,SA-815-2016,7/13/2016,--,--,,
S-815,ALGAE,SA-815-2016R (1639),7/13/2016,--,--,,
S-815,MACROINVERTEBRATE,1548,8/8/2006,B,No,View,NA
S-815,MACROINVERTEBRATE,2029,8/10/2011,B,No,View,C
S-815,MACROINVERTEBRATE,2482,8/15/2016,B,Indeterminate,View,I
S-816,MACROINVERTEBRATE,1562,8/14/2006,B,No,View,C
S-816,MACROINVERTEBRATE,2596,8/24/2017,B,No,View,NA
S-817,MACROINVERTEBRATE,1568,8/15/2006,B,Yes,View,A
S-818,ALGAE,SA-818-2016,6/30/2016,--,--,Report,
S-818,ALGAE,SA-818-2016 (1622),6/30/2016,--,--,,
S-818,ALGAE,SA-818-2016R (1622),6/30/2016,--,--,,
S-818,MACROINVERTEBRATE,1570,8/16/2006,A,Yes,View,A
S-818,MACROINVERTEBRATE,2053,8/23/2011,A,Yes,View,A
S-818,MACROINVERTEBRATE,2492,8/17/2016,A,Yes,View,A
S-819,MACROINVERTEBRATE,1572,8/16/2006,A,No,View,C
S-820,ALGAE,SA-820-2006,7/10/2006,--,--,Report,
S-820,ALGAE,SA-820-2006R (568),7/10/2006,AA,Yes,,A
S-820,MACROINVERTEBRATE,1580,8/22/2006,AA,No,Report,C
S-821,ALGAE,SA-821-2006,7/10/2006,--,--,Report,
S-821,ALGAE,SA-821-2006R (570),7/10/2006,AA,Yes,,A
S-821,MACROINVERTEBRATE,1581,8/22/2006,AA,Yes,Report,A
S-822,ALGAE,SA-822-2006,7/12/2006,--,--,Report,
S-822,ALGAE,SA-822-2006R (567),7/12/2006,B,Yes,,A
S-822,MACROINVERTEBRATE,1583,8/22/2006,B,Yes,Report,A
S-823,ALGAE,SA-823-2006,7/17/2006,--,--,Report,
S-823,ALGAE,SA-823-2006R (566),7/17/2006,AA,Yes,,A
S-823,MACROINVERTEBRATE,1589,8/24/2006,AA,Yes,Report,A
S-823,MACROINVERTEBRATE,2064,9/21/2011,AA,Yes,View,A
S-824,ALGAE,SA-824-2013,6/27/2013,--,--,Report,
S-824,ALGAE,SA-824-2013R (1338),6/27/2013,B,No,,C
S-824,ALGAE,SA-824-2013R (1339),6/27/2013,B,No,,C
S-824,ALGAE,SA-824-2018,6/26/2018,--,--,,
S-824,ALGAE,SA-824-2018R (1736),6/26/2018,--,--,,
S-824,MACROINVERTEBRATE,1591,8/14/2006,B,Indeterminate,Report,I
S-824,MACROINVERTEBRATE,1592,9/14/2006,B,No,,NA
S-825,ALGAE,SA-825-2006,7/10/2006,--,--,Report,
S-825,ALGAE,SA-825-2006R (569),7/10/2006,AA,Yes,,A
S-825,ALGAE,SA-825-2011,6/29/2011,--,--,,
S-825,ALGAE,SA-825-2011R (1068),6/29/2011,AA,Yes,,A
S-826,ALGAE,SA-826-2006,7/19/2006,--,--,Report,
S-826,ALGAE,SA-826-2006R (561),7/19/2006,AA,Yes,,A
S-827,ALGAE,SA-827-2006,6/28/2006,--,--,Report,
S-827,ALGAE,SA-827-2006R (573),6/28/2006,B,Yes,,A
S-827,MACROINVERTEBRATE,1569,8/15/2006,B,Yes,View,A
S-827,MACROINVERTEBRATE,2490,8/17/2016,B,Yes,View,B
S-828,ALGAE,SA-828-2006,7/18/2006,--,--,Report,
S-828,ALGAE,SA-828-2006R (562),7/18/2006,C,Yes,,C
S-829,ALGAE,SA-829-2011,7/5/2011,--,--,Report,
S-829,ALGAE,SA-829-2011R (1075),7/5/2011,C,Yes,,C
S-829,ALGAE,SA-829-2016,7/12/2016,--,--,,
S-829,ALGAE,SA-829-2016R (1638),7/12/2016,--,--,,
S-829,MACROINVERTEBRATE,1550,8/9/2006,C,Yes,View,B
S-829,MACROINVERTEBRATE,2027,8/9/2011,C,Yes,View,B
S-829,MACROINVERTEBRATE,2473,8/8/2016,C,Yes,View,C
S-830,MACROINVERTEBRATE,1606,9/21/2006,B,Yes,Report,A
S-831,MACROINVERTEBRATE,1607,9/21/2006,B,Yes,Report,A
S-832,MACROINVERTEBRATE,1608,7/28/1997,A,Yes,Report,A
S-833,MACROINVERTEBRATE,1609,7/28/1997,A,Yes,Report,A
S-834,ALGAE,SA-834-2007,7/19/2007,--,--,Report,
S-834,ALGAE,SA-834-2007R (714),7/19/2007,A,Yes,,A
S-834,ALGAE,SA-834-2012,6/19/2012,--,--,,
S-834,ALGAE,SA-834-2012 (1132),6/19/2012,--,--,,
S-834,ALGAE,SA-834-2012R (1132),6/19/2012,A,No,,B
S-834,ALGAE,SA-834-2017,7/17/2017,--,--,,
S-834,ALGAE,SA-834-2017 (1686),7/17/2017,--,--,,
S-834,ALGAE,SA-834-2017R (1686),7/17/2017,--,--,,
S-834,MACROINVERTEBRATE,1670,8/22/2007,A,Yes,View,A
S-834,MACROINVERTEBRATE,2127,8/23/2012,A,Yes,View,A
S-835,ALGAE,SA-835-2007,7/19/2007,--,--,Report,
S-835,ALGAE,SA-835-2007R (715),7/19/2007,A,Yes,,A
S-835,ALGAE,SA-835-2012,6/19/2012,--,--,,
S-835,ALGAE,SA-835-2012 (1133),6/19/2012,--,--,,
S-835,ALGAE,SA-835-2012R (1133),6/19/2012,A,Yes,,A
S-835,MACROINVERTEBRATE,1671,8/22/2007,A,No,View,B
S-835,MACROINVERTEBRATE,2128,8/23/2012,A,No,View,B
S-836,ALGAE,SA-836-2007,7/24/2007,--,--,Report,
S-836,ALGAE,SA-836-2007R (724),7/24/2007,AA,Yes,,A
S-836,ALGAE,SA-836-2012,7/16/2012,--,--,,
S-836,ALGAE,SA-836-2012 (1153),7/16/2012,--,--,,
S-836,ALGAE,SA-836-2012R (1153),7/16/2012,AA,Yes,,A
S-836,ALGAE,SA-836-2017,7/12/2017,--,--,,
S-836,ALGAE,SA-836-2017 (1683),7/12/2017,--,--,,
S-836,ALGAE,SA-836-2017R (1683),7/12/2017,--,--,,
S-836,MACROINVERTEBRATE,1664,8/20/2007,AA,Yes,View,A
S-836,MACROINVERTEBRATE,2116,8/20/2012,AA,Yes,View,A
S-836,MACROINVERTEBRATE,2564,8/10/2017,AA,Yes,View,A
S-837,ALGAE,SA-837-2007,6/26/2007,--,--,Report,
S-837,ALGAE,SA-837-2007R (687),6/26/2007,B,No,,C
S-837,ALGAE,SA-837-2012,6/14/2012,--,--,,
S-837,ALGAE,SA-837-2012 (1131),6/14/2012,--,--,,
S-837,ALGAE,SA-837-2012R (1131),6/14/2012,B,No,,NA
S-837,ALGAE,SA-837-2017,6/26/2017,--,--,,
S-837,ALGAE,SA-837-2017 (1663),6/26/2017,--,--,,
S-837,ALGAE,SA-837-2017R (1663),6/26/2017,--,--,,
S-837,MACROINVERTEBRATE,1641,8/9/2007,B,Indeterminate,View,I
S-838,ALGAE,SA-838-2007,7/9/2007,--,--,Report,
S-838,ALGAE,SA-838-2007R (700),7/9/2007,B,No,,NA
S-838,ALGAE,SA-838-2008,7/1/2008,--,--,,
S-838,ALGAE,SA-838-2008R (775),7/1/2008,--,--,,
S-838,ALGAE,SA-838-2017,7/10/2017,--,--,,
S-838,ALGAE,SA-838-2017 (1676),7/10/2017,--,--,,
S-838,ALGAE,SA-838-2017R (1676),7/10/2017,--,--,,
S-839,ALGAE,SA-839-2012,7/3/2012,--,--,Report,
S-839,ALGAE,SA-839-2012 (1146),7/3/2012,--,--,,
S-839,ALGAE,SA-839-2012R (1146),7/3/2012,B,Yes,,A
S-839,MACROINVERTEBRATE,1645,8/13/2007,B,No,View,C
S-839,MACROINVERTEBRATE,2124,8/22/2012,B,No,View,C
S-839,MACROINVERTEBRATE,2468,8/3/2016,B,Yes,View,B
S-840,ALGAE,SA-840-2012,7/24/2012,--,--,Report,
S-840,ALGAE,SA-840-2012 (1164),7/24/2012,--,--,,
S-840,ALGAE,SA-840-2012R (1164),7/24/2012,A,Yes,,A
S-840,MACROINVERTEBRATE,1666,8/20/2007,A,Yes,View,A
S-840,MACROINVERTEBRATE,2121,8/21/2012,A,Yes,View,A
S-840,MACROINVERTEBRATE,2579,8/21/2017,A,Yes,View,A
S-841,ALGAE,SA-841-2007,7/19/2007,--,--,Report,
S-841,ALGAE,SA-841-2007R (716),7/19/2007,A,Yes,,A
S-841,ALGAE,SA-841-2012,6/19/2012,--,--,,
S-841,ALGAE,SA-841-2012 (1136),6/19/2012,--,--,,
S-841,ALGAE,SA-841-2012R (1136),6/19/2012,A,Yes,,A
S-841,ALGAE,SA-841-2017,7/17/2017,--,--,,
S-841,ALGAE,SA-841-2017 (1688),7/17/2017,--,--,,
S-841,ALGAE,SA-841-2017R (1688),7/17/2017,--,--,,
S-841,MACROINVERTEBRATE,2130,8/23/2012,A,Yes,View,A
S-841,MACROINVERTEBRATE,2584,8/23/2017,A,Yes,View,A
S-842,ALGAE,SA-842-2007,6/27/2007,--,--,Report,
S-842,ALGAE,SA-842-2007R (689),6/27/2007,A,Yes,,A
S-842,ALGAE,SA-842-2017R (1697),7/24/2017,--,--,,
S-843,MACROINVERTEBRATE,1672,8/22/2007,A,Yes,View,A
S-844,ALGAE,SA-844-2012,6/19/2012,--,--,Report,
S-844,ALGAE,SA-844-2012 (1135),6/19/2012,--,--,,
S-844,ALGAE,SA-844-2012R (1135),6/19/2012,A,Yes,,A
S-844,ALGAE,SA-844-2017,7/17/2017,--,--,,
S-844,ALGAE,SA-844-2017 (1687),7/17/2017,--,--,,
S-844,ALGAE,SA-844-2017R (1687),7/17/2017,--,--,,
S-844,MACROINVERTEBRATE,1673,8/22/2007,A,Yes,View,A
S-844,MACROINVERTEBRATE,2129,8/23/2012,A,Yes,View,A
S-844,MACROINVERTEBRATE,2585,8/23/2017,A,Yes,View,A
S-845,ALGAE,SA-845-2007,7/19/2007,--,--,Report,
S-845,ALGAE,SA-845-2007R (717),7/19/2007,A,Yes,,A
S-846,MACROINVERTEBRATE,1674,8/23/2007,A,Yes,View,A
S-847,ALGAE,SA-847-2007,7/10/2007,--,--,Report,
S-847,ALGAE,SA-847-2007R (705),7/10/2007,A,No,,B
S-847,ALGAE,SA-847-2012,7/19/2012,--,--,,
S-847,ALGAE,SA-847-2012 (1156),7/19/2012,--,--,,
S-847,ALGAE,SA-847-2012R (1156),7/19/2012,A,Yes,,A
S-847,ALGAE,SA-847-2017,6/27/2017,--,--,,
S-847,ALGAE,SA-847-2017 (1668),6/27/2017,--,--,,
S-847,ALGAE,SA-847-2017R (1668),6/27/2017,--,--,,
S-847,MACROINVERTEBRATE,1675,8/23/2007,A,No,View,B
S-848,ALGAE,SA-848-2007,7/27/2007,--,--,Report,
S-848,ALGAE,SA-848-2007R (728),7/27/2007,B,Yes,,B
S-848,MACROINVERTEBRATE,1679,8/24/2007,B,Yes,View,B
S-849,ALGAE,SA-849-2007,7/16/2007,--,--,Report,
S-849,ALGAE,SA-849-2007R (709),7/16/2007,AA,Yes,,A
S-850,ALGAE,SA-850-2007,7/10/2007,--,--,Report,
S-850,ALGAE,SA-850-2007R (702),7/10/2007,B,Yes,,B
S-850,ALGAE,SA-850-2012,7/19/2012,--,--,,
S-850,ALGAE,SA-850-2012 (1155),7/19/2012,--,--,,
S-850,ALGAE,SA-850-2012R (1155),7/19/2012,B,No,,C
S-850,ALGAE,SA-850-2017,6/27/2017,--,--,,
S-850,ALGAE,SA-850-2017 (1666),6/27/2017,--,--,,
S-850,ALGAE,SA-850-2017R (1666),6/27/2017,--,--,,
S-850,MACROINVERTEBRATE,1677,8/23/2007,B,Yes,View,B
S-850,MACROINVERTEBRATE,2559,8/8/2017,B,No,View,C
S-850,MACROINVERTEBRATE,2651,8/9/2018,B,Yes,,A
S-851,MACROINVERTEBRATE,1694,9/13/2007,A,No,View,C
S-851,MACROINVERTEBRATE,2177,9/16/2010,A,No,View,B
S-852,MACROINVERTEBRATE,1695,9/13/2007,A,No,View,C
S-852,MACROINVERTEBRATE,1776,9/16/2008,A,No,,NA
S-852,MACROINVERTEBRATE,2178,9/16/2010,A,No,View,B
S-853,MACROINVERTEBRATE,1696,9/13/2007,A,No,View,B
S-854,MACROINVERTEBRATE,1704,9/6/2007,AA,No,View,NA
S-854,MACROINVERTEBRATE,2069,9/1/2011,AA,No,View,B
S-854,MACROINVERTEBRATE,2413,9/8/2015,AA,Yes,View,A
S-854,MACROINVERTEBRATE,2607,9/13/2017,AA,Yes,View,A
S-855,MACROINVERTEBRATE,1705,9/5/2007,AA,Indeterminate,View,I
S-855,MACROINVERTEBRATE,1889,9/3/2009,AA,No,View,B
S-855,MACROINVERTEBRATE,2072,9/6/2011,AA,No,View,B
S-855,MACROINVERTEBRATE,2414,9/10/2015,AA,No,View,B
S-855,MACROINVERTEBRATE,2605,9/8/2017,AA,Indeterminate,View,I
S-856,ALGAE,SA-856-2008,6/24/2008,--,--,Report,
S-856,ALGAE,SA-856-2008R (734),6/24/2008,B,No,,C
S-856,MACROINVERTEBRATE,1748,8/21/2008,B,No,View,C
S-857,ALGAE,SA-857-2008,6/24/2008,--,--,Report,
S-857,ALGAE,SA-857-2008R (735),6/24/2008,B,No,,NA
S-857,ALGAE,SA-857-2013,6/27/2013,--,--,,
S-857,ALGAE,SA-857-2013R (1337),6/27/2013,B,No,,C
S-857,ALGAE,SA-857-2018,6/25/2018,--,--,,
S-857,ALGAE,SA-857-2018R (1738),6/25/2018,--,--,,
S-857,MACROINVERTEBRATE,1749,8/21/2008,B,No,View,NA
S-857,MACROINVERTEBRATE,2188,8/6/2013,B,No,View,NA
S-857,MACROINVERTEBRATE,2644,8/7/2018,B,No,,NA
S-858,ALGAE,SA-858-2008,7/1/2008,--,--,Report,
S-858,ALGAE,SA-858-2008R (741),7/1/2008,B,Yes,,B
S-858,ALGAE,SA-858-2013,7/8/2013,--,--,,
S-858,ALGAE,SA-858-2013R (1342),7/8/2013,B,Yes,,B
S-858,ALGAE,SA-858-2018,7/17/2018,--,--,,
S-858,ALGAE,SA-858-2018 (1763),7/17/2018,--,--,,
S-858,ALGAE,SA-858-2018R (1763),7/17/2018,--,--,,
S-859,ALGAE,SA-859-2008,7/1/2008,--,--,Report,
S-859,ALGAE,SA-859-2008C (743),7/1/2008,--,--,,
S-859,ALGAE,SA-859-2008R (742),7/1/2008,B,Yes,,B
S-859,ALGAE,SA-859-2013,7/8/2013,--,--,,
S-859,ALGAE,SA-859-2013C (1344),7/8/2013,--,--,,
S-859,ALGAE,SA-859-2013L (1343),7/8/2013,B,Yes,,B
S-859,MACROINVERTEBRATE,2205,8/15/2013,B,Yes,Report,B
S-860,ALGAE,SA-860-2008,7/2/2008,--,--,Report,
S-860,ALGAE,SA-860-2008R (746),7/2/2008,B,Yes,,A
S-860,ALGAE,SA-860-2013,6/20/2013,--,--,,
S-860,ALGAE,SA-860-2013R (1327),6/20/2013,B,Yes,,A
S-860,ALGAE,SA-860-2018,7/11/2018,--,--,,
S-860,ALGAE,SA-860-2018 (1754),7/11/2018,--,--,,
S-860,ALGAE,SA-860-2018R (1754),7/11/2018,--,--,,
S-860,MACROINVERTEBRATE,1733,8/18/2008,B,Yes,View,A
S-860,MACROINVERTEBRATE,2207,8/19/2013,B,Yes,View,A
S-860,MACROINVERTEBRATE,2665,8/16/2018,B,No,,C
S-860,MACROINVERTEBRATE,2666,8/16/2018,B,No,,C
S-861,ALGAE,SA-861-2008,7/2/2008,--,--,Report,
S-861,ALGAE,SA-861-2008R (745),7/2/2008,A,Yes,,A
S-861,ALGAE,SA-861-2013,7/9/2013,--,--,,
S-861,ALGAE,SA-861-2013 (1347),7/9/2013,--,--,,
S-861,ALGAE,SA-861-2013R (1347),7/9/2013,--,--,,
S-861,ALGAE,SA-861-2018,7/11/2018,--,--,,
S-861,ALGAE,SA-861-2018R (1753),7/11/2018,--,--,,
S-862,ALGAE,SA-862-2008,7/8/2008,--,--,Report,
S-862,ALGAE,SA-862-2008C (755),7/8/2008,--,--,,
S-862,ALGAE,SA-862-2008R (752),7/8/2008,B,Yes,,B
S-862,ALGAE,SA-862-2015,7/14/2015,--,--,,
S-862,ALGAE,SA-862-2015R (1531),7/14/2015,B,No,,C
S-863,ALGAE,SA-863-2008,7/8/2008,--,--,Report,
S-863,ALGAE,SA-863-2008R (753),7/8/2008,B,Yes,,B
S-863,MACROINVERTEBRATE,1709,8/8/2008,B,No,Report,C
S-863,MACROINVERTEBRATE,2393,8/25/2015,B,No,View,C
S-864,ALGAE,SA-864-2008,7/21/2008,--,--,Report,
S-864,ALGAE,SA-864-2008R (767),7/21/2008,A,No,,B
S-864,ALGAE,SA-864-2013,6/20/2013,--,--,,
S-864,ALGAE,SA-864-2013R (1328),6/20/2013,A,Yes,,A
S-864,ALGAE,SA-864-2018,7/23/2018,--,--,,
S-864,ALGAE,SA-864-2018 (1767),7/23/2018,--,--,,
S-864,ALGAE,SA-864-2018R (1767),7/23/2018,--,--,,
S-865,ALGAE,SA-865-2008,7/22/2008,--,--,Report,
S-865,ALGAE,SA-865-2008R (769),7/22/2008,A,Yes,,A
S-865,ALGAE,SA-865-2018,6/19/2018,--,--,,
S-865,ALGAE,SA-865-2018R (1731),6/19/2018,--,--,,
S-866,ALGAE,SA-866-2008,7/30/2008,--,--,Report,
S-866,ALGAE,SA-866-2008R (772),7/30/2008,AA,Yes,,A
S-866,ALGAE,SA-866-2013,7/15/2013,--,--,,
S-866,ALGAE,SA-866-2013R (1354),7/15/2013,AA,Yes,,A
S-866,MACROINVERTEBRATE,1742,8/20/2008,AA,Yes,View,A
S-866,MACROINVERTEBRATE,2214,8/21/2013,AA,Yes,View,A
S-866,MACROINVERTEBRATE,2681,8/28/2018,AA,No,,B
S-867,ALGAE,SA-867-2008,7/8/2008,--,--,Report,
S-867,ALGAE,SA-867-2008C (756),7/8/2008,--,--,,
S-867,ALGAE,SA-867-2008L (754),7/8/2008,--,--,,
S-867,MACROINVERTEBRATE,1710,8/8/2008,B,Yes,Report,A
S-868,MACROINVERTEBRATE,1718,8/12/2008,AA,Yes,View,A
S-868,MACROINVERTEBRATE,2199,8/14/2013,AA,Yes,View,A
S-868,MACROINVERTEBRATE,2685,8/29/2018,AA,Yes,,A
S-869,ALGAE,SA-869-2012,6/20/2012,--,--,Report,
S-869,ALGAE,SA-869-2012 (1134),6/20/2012,--,--,,
S-869,ALGAE,SA-869-2012R (1134),6/20/2012,A,Yes,,A
S-869,ALGAE,SA-869-2017,7/18/2017,--,--,,
S-869,ALGAE,SA-869-2017 (1689),7/18/2017,--,--,,
S-869,ALGAE,SA-869-2017R (1689),7/18/2017,--,--,,
S-869,MACROINVERTEBRATE,1730,8/15/2008,A,No,View,B
S-869,MACROINVERTEBRATE,2132,8/23/2012,A,Yes,View,A
S-869,MACROINVERTEBRATE,2586,8/23/2017,A,Yes,View,A
S-870,ALGAE,SA-870-2012,6/20/2012,--,--,Report,
S-870,ALGAE,SA-870-2012 (1137),6/20/2012,--,--,,
S-870,ALGAE,SA-870-2012R (1137),6/20/2012,A,Yes,,A
S-870,MACROINVERTEBRATE,1731,8/15/2008,A,Yes,View,A
S-870,MACROINVERTEBRATE,2131,8/23/2012,A,Indeterminate,View,I
S-871,ALGAE,SA-871-2013,7/16/2013,--,--,Report,
S-871,ALGAE,SA-871-2013 (1358),7/16/2013,--,--,,
S-871,ALGAE,SA-871-2013R (1358),7/16/2013,A,Yes,,A
S-871,ALGAE,SA-871-2018,7/25/2018,--,--,,
S-871,ALGAE,SA-871-2018 (1774),7/25/2018,--,--,,
S-871,ALGAE,SA-871-2018R (1774),7/25/2018,--,--,,
S-871,MACROINVERTEBRATE,1735,8/19/2008,A,Yes,View,A
S-872,ALGAE,SA-872-2013,7/16/2013,--,--,Report,
S-872,ALGAE,SA-872-2013R (1357),7/16/2013,A,Yes,,A
S-872,ALGAE,SA-872-2018,7/25/2018,--,--,,
S-872,MACROINVERTEBRATE,1736,8/19/2008,A,Yes,View,A
S-872,MACROINVERTEBRATE,2222,8/26/2013,A,Yes,View,A
S-872,MACROINVERTEBRATE,2679,8/27/2018,A,Yes,,A
S-873,ALGAE,SA-873-2013,7/1/2013,--,--,Report,
S-873,ALGAE,SA-873-2013R (1341),7/1/2013,AA,Yes,,A
S-873,MACROINVERTEBRATE,1740,8/20/2008,AA,Yes,View,A
S-874,MACROINVERTEBRATE,1752,8/22/2008,B,Yes,View,A
S-875,MACROINVERTEBRATE,1708,8/8/2008,B,No,Report,NA
S-875,MACROINVERTEBRATE,2392,8/25/2015,B,Yes,View,A
S-876,ALGAE,SA-876-2016,6/27/2016,--,--,Report,
S-876,ALGAE,SA-876-2016 (1618),6/27/2016,--,--,,
S-876,ALGAE,SA-876-2016R (1618),6/27/2016,--,--,,
S-876,MACROINVERTEBRATE,1754,9/4/2008,AA,Indeterminate,View,I
S-876,MACROINVERTEBRATE,1989,9/10/2010,AA,No,View,NA
S-877,MACROINVERTEBRATE,1774,8/28/2008,B,Yes,Report,B
S-877,MACROINVERTEBRATE,2339,9/16/2013,B,Yes,,A
S-878,MACROINVERTEBRATE,1775,8/28/2008,B,Yes,Report,B
S-878,MACROINVERTEBRATE,2337,9/17/2013,B,Yes,,A
S-909,ALGAE,SA-909-2009,6/16/2009,--,--,Report,
S-909,MACROINVERTEBRATE,1821,8/19/2004,B,Yes,Report,A
S-910,MACROINVERTEBRATE,1826,6/10/2009,AA,Yes,View,A
S-910,MACROINVERTEBRATE,1966,8/27/2010,AA,Yes,View,A
S-910,MACROINVERTEBRATE,1979,8/27/2010,AA,Yes,View,A
S-911,MACROINVERTEBRATE,1827,6/8/2009,AA,Yes,View,A
S-912,MACROINVERTEBRATE,1828,6/10/2009,AA,Yes,View,A
S-913,MACROINVERTEBRATE,1829,6/8/2009,AA,Yes,View,A
S-914,MACROINVERTEBRATE,1830,6/9/2009,AA,Yes,View,A
S-914,MACROINVERTEBRATE,1914,7/19/2010,AA,Yes,View,A
S-915,MACROINVERTEBRATE,1831,6/9/2009,AA,Yes,View,A
S-915,MACROINVERTEBRATE,1834,7/27/2009,AA,Yes,View,A
S-915,MACROINVERTEBRATE,1915,7/19/2010,AA,Yes,View,A
S-916,ALGAE,SA-916-2009,6/25/2009,--,--,Report,
S-916,ALGAE,SA-916-2009R (930),6/25/2009,C,Yes,,B
S-916,MACROINVERTEBRATE,1877,9/3/2009,C,Yes,View,B
S-917,ALGAE,SA-917-2009,7/13/2009,--,--,Report,
S-917,ALGAE,SA-917-2009R (881),7/13/2009,B,Yes,,A
S-918,MACROINVERTEBRATE,1832,8/15/2008,B,No,View,C
S-918,MACROINVERTEBRATE,1908,9/11/2009,B,No,View,C
S-919,MACROINVERTEBRATE,1833,7/27/2009,AA,Yes,View,A
S-920,ALGAE,SA-920-2009,7/28/2009,--,--,Report,
S-920,ALGAE,SA-920-2009R (919),7/28/2009,B,No,,C
S-920,ALGAE,SA-920-2012,6/14/2012,--,--,,
S-920,ALGAE,SA-920-2012R (1130),6/14/2012,B,No,,C
S-920,ALGAE,SA-920-2017,6/20/2017,--,--,,
S-920,ALGAE,SA-920-2017 (1659),6/20/2017,--,--,,
S-920,ALGAE,SA-920-2017R (1659),6/20/2017,--,--,,
S-920,MACROINVERTEBRATE,1874,8/26/2009,B,Yes,View,B
S-921,ALGAE,SA-921-2009,7/21/2009,--,--,Report,
S-921,ALGAE,SA-921-2009R (887),7/21/2009,B,Yes,,A
S-921,MACROINVERTEBRATE,1848,8/18/2009,B,Yes,View,A
S-922,ALGAE,SA-922-2009,7/21/2009,--,--,Report,
S-922,ALGAE,SA-922-2009R (889),7/21/2009,B,No,,C
S-922,ALGAE,SA-922-2014,7/9/2014,--,--,,
S-922,ALGAE,SA-922-2014 (1390),7/9/2014,--,--,,
S-922,ALGAE,SA-922-2014R (1390),7/9/2014,B,No,,C
S-922,MACROINVERTEBRATE,1850,8/18/2009,B,No,View,C
S-922,MACROINVERTEBRATE,2269,8/18/2014,B,Yes,View,B
S-923,ALGAE,SA-923-2009,7/21/2009,--,--,Report,
S-923,ALGAE,SA-923-2009R (891),7/21/2009,B,No,,C
S-923,MACROINVERTEBRATE,1853,8/18/2009,B,Yes,View,A
S-924,ALGAE,SA-924-2009,7/23/2009,--,--,Report,
S-924,ALGAE,SA-924-2009R (905),7/23/2009,B,No,,C
S-924,MACROINVERTEBRATE,1872,8/20/2009,B,Yes,View,B
S-925,ALGAE,SA-925-2009,7/22/2009,--,--,Report,
S-925,ALGAE,SA-925-2009C (908),7/22/2009,--,--,,
S-925,ALGAE,SA-925-2009L (907),7/22/2009,--,--,,
S-925,ALGAE,SA-925-2014,7/29/2014,--,--,,
S-925,ALGAE,SA-925-2014 (1410),7/29/2014,--,--,,
S-925,ALGAE,SA-925-2014R (1410),7/29/2014,B,No,,C
S-925,MACROINVERTEBRATE,1843,8/17/2009,B,Yes,View,A
S-925,MACROINVERTEBRATE,2285,8/20/2014,B,Yes,View,A
S-926,ALGAE,SA-926-2009,7/23/2009,--,--,Report,
S-926,ALGAE,SA-926-2009R (910),7/23/2009,B,Yes,,B
S-926,ALGAE,SA-926-2014,7/29/2014,--,--,,
S-926,ALGAE,SA-926-2014 (1407),7/29/2014,--,--,,
S-926,ALGAE,SA-926-2014R (1407),7/29/2014,B,Yes,,B
S-926,MACROINVERTEBRATE,1846,8/17/2009,B,Yes,View,A
S-927,MACROINVERTEBRATE,1879,8/21/2008,B,No,View,C
S-927,MACROINVERTEBRATE,1909,9/11/2009,B,No,View,NA
S-928,ALGAE,SA-928-2009,7/23/2009,--,--,Report,
S-928,ALGAE,SA-928-2009R (914),7/23/2009,A,No,,C
S-928,MACROINVERTEBRATE,1867,8/20/2009,A,Yes,View,A
S-929,ALGAE,SA-929-2009,7/23/2009,--,--,Report,
S-929,ALGAE,SA-929-2009R (916),7/23/2009,AA,Yes,,A
S-929,MACROINVERTEBRATE,1856,8/20/2009,AA,Yes,View,A
S-930,ALGAE,SA-930-2009,7/23/2009,--,--,Report,
S-930,ALGAE,SA-930-2009R (917),7/23/2009,C,Yes,,A
S-930,MACROINVERTEBRATE,1869,8/20/2009,C,Yes,View,B
S-931,MACROINVERTEBRATE,1835,8/11/2009,C,No,View,NA
S-931,MACROINVERTEBRATE,2297,9/15/2014,C,No,View,NA
S-932,MACROINVERTEBRATE,1836,8/11/2009,C,No,View,NA
S-932,MACROINVERTEBRATE,2298,9/15/2014,C,No,View,NA
S-933,MACROINVERTEBRATE,1837,8/11/2009,C,No,View,NA
S-934,MACROINVERTEBRATE,1838,8/11/2009,C,No,View,NA
S-935,ALGAE,SA-935-2004,7/20/2004,--,--,Report,
S-935,ALGAE,SA-935-2004R (282),7/20/2004,B,Yes,,B
S-935,ALGAE,SA-935-2009,7/22/2009,--,--,,
S-935,ALGAE,SA-935-2009R (902),7/22/2009,B,No,,C
S-935,MACROINVERTEBRATE,1861,8/19/2009,B,Yes,View,A
S-936,MACROINVERTEBRATE,1881,7/29/2009,A,No,View,C
S-937,MACROINVERTEBRATE,1882,7/30/2009,A,No,View,B
S-938,MACROINVERTEBRATE,1883,7/28/2009,A,No,View,B
S-939,MACROINVERTEBRATE,1884,7/30/2009,A,No,View,NA
S-940,MACROINVERTEBRATE,1885,7/30/2009,A,Indeterminate,View,I
